id;firstname;lastname;team;position;injured;banned;mantra_position;fantacalcio_position;name;country;birth_date;foot_name;fantacalcioPlayerId;fantacalcioTeamName;appearances;matchesInStart;mins_played;pagella;fantacalcioRanking;fantacalcioFantaindex;fantacalcioPosition;assists;goals;goals90min;goalsFromOpenPlays;xgFromOpenPlays;xgFromOpenPlays/90min;xA;xA90min;redCards;yellowCards;successfulPenalties;penalties;gkPenaltiesSaved;gkCleanSheets;gkConcededGoals;openPlaysGoalsConceded;openPlaysXgConceded;fantamediaPred;fantamediaPredRoundId;matchConvocation;matchesWithGrade;perc_matchesStarted;perc_matchesWithGrade;percMinsPlayed;expectedFantamediaMean;External_breakout_Index;Set_piece_attack_Index;Offensive_verticalization_Index;Attacking_area_Index;Pass_accuracy_Index;Accompany_the_offensive_action_Index;Cross_accuracy_Index;Pass_leading_chances_Index;Shot_on_target_Index;Received_pass_Index;Deep_runs_Index;Air_challenge_offensive_Index;Shot_on_goal_Index;Converge_in_the_center_Index;Pass_forward_accuracy_Index;Defense_solidity_Index;Offensive_actions_Index;Dribbles_successful_Index;Offensive_field_presence_Index
518046;Stefano;turati;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Goalkeeper;False;False;['G'];P;Stefano Turati;Italy;2001-09-05;right;4867;sassuolo;30.0;30.0;2875.0;6.12;4.64;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;52.0;52.0;44.11;-1;39.0;34.0;30.0;88.24;88.24;78.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
518149;Emanuele;valeri;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Wing-Back;False;False;['LB', 'E'];D;Emanuele Valeri;Italy;1998-12-07;left;5862;parma;35.0;34.0;3081.0;5.92;6.19;81.32;D;4.0;2.0;0.06;1.0;1.09;0.03;4.03;0.12;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;34.0;94.44;94.44;85.0;-1;69.13;-1.0;61.19;58.52;50.77;58.38;77.76;58.91;-1.0;53.25;60.63;-1.0;-1.0;-1.0;54.7;64.15;51.61;57.29;54.02
518166;junior walter;messias;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Wide-Midfielder;False;False;['M', 'W'];C;Junior Walter Messias;Brazil;1991-05-13;left;4970;genoa;17.0;8.0;941.0;5.88;5.91;32.16;C;1.0;1.0;0.1;1.0;2.16;0.21;0.35;0.03;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;21.0;16.0;38.1;76.19;26.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
520566;faustino;anjorin;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Midfielder;False;False;['M', 'OM'];C;Faustino Anjorin;England;2001-11-23;right;6889;torino;22.0;14.0;1189.0;5.91;6.25;64.51;C;3.0;2.0;0.15;2.0;0.68;0.05;1.32;0.1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;22.0;22.0;63.64;100.0;35.0;-1;73.38;-1.0;78.14;58.87;59.98;63.81;-1.0;80.16;60.25;68.69;56.54;-1.0;72.98;63.89;68.93;-1.0;74.06;60.69;71.41
520617;Yann Aurel;bisseck;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Defender;False;False;['CB'];D;Yann Aurel Bisseck;Germany;2000-11-29;right;6217;inter;27.0;17.0;1811.0;6.04;6.37;97.1;D;2.0;3.0;0.15;4.0;2.74;0.14;0.25;0.01;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;26.0;48.57;74.29;50.0;-1;-1.0;59.2;66.59;61.61;85.88;89.6;-1.0;-1.0;-1.0;92.82;54.88;76.75;-1.0;-1.0;88.05;61.33;91.9;-1.0;75.49
522257;lazar vujadin;samardzic;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Attacking-Midfielder;False;False;['OM'];C;Lazar Samardzic;Germany;2002-02-24;left;5119;atalanta;31.0;7.0;1320.0;6.03;6.18;80.67;C;0.0;2.0;0.14;2.0;2.22;0.15;3.33;0.23;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;29.0;18.92;78.38;38.0;-1;60.81;-1.0;79.93;74.53;62.09;78.5;56.13;77.05;67.03;76.52;71.15;-1.0;61.27;61.15;55.57;-1.0;81.66;72.6;64.02
522403;Yannik;engelhardt;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Midfielder;False;False;['DM', 'M'];C;Yannik Engelhardt;Germany;2001-02-07;right;6676;como;26.0;11.0;1293.0;5.88;5.96;37.1;C;1.0;1.0;0.07;2.0;0.55;0.04;0.86;0.06;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;19.0;29.73;51.35;36.0;-1;56.93;-1.0;60.4;59.15;76.63;75.95;-1.0;57.29;-1.0;78.45;-1.0;-1.0;-1.0;-1.0;76.13;-1.0;75.25;-1.0;68.1
523085;Riccardo;sottil;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};Wing-Forward;False;False;['W', 'F'];C;Riccardo Sottil;Italy;1999-06-03;right;2839;lecce;24.0;9.0;1049.0;6.01;6.16;73.21;C;1.0;1.0;0.09;1.0;1.59;0.14;1.15;0.1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;22.0;24.32;59.46;30.0;-1;94.05;54.17;-1.0;78.31;-1.0;53.74;71.06;66.71;54.82;70.14;77.54;-1.0;57.36;84.71;-1.0;-1.0;74.62;94.79;51.12
523086;Luca;ranieri l.;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Defender;False;False;['LB', 'CB'];D;Luca Ranieri;Italy;1999-04-23;left;4378;fiorentina;36.0;35.0;3306.0;6.06;6.1;76.49;D;2.0;1.0;0.03;1.0;1.56;0.04;1.59;0.04;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;36.0;97.22;100.0;90.0;-1;58.84;-1.0;64.76;56.14;81.8;77.85;-1.0;53.93;-1.0;79.02;-1.0;-1.0;-1.0;-1.0;78.57;69.08;73.74;-1.0;53.88
523107;Alexander Lucas;Lind Rasmussen;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Forward;False;False;['CF'];A;Alexander Lucas Lind Rasmussen;Denmark;2002-06-26;right;7153;pisa;35.0;27.0;2530.0;5.95;6.68;24.92;A;3.0;8.0;0.28;11.0;10.54;0.37;1.48;0.05;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;35.0;75.0;97.22;72.0;-1;40.76;-1.0;-1.0;70.92;-1.0;-1.0;-1.0;41.54;47.74;-1.0;54.72;50.74;49.29;-1.0;-1.0;-1.0;37.57;-1.0;46.1
523944;Sam;beukema;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Defender;False;False;['CB'];D;Sam  Beukema;Netherlands;1998-11-17;right;6202;napoli;35.0;33.0;3272.0;6.02;6.03;68.07;D;1.0;0.0;0.0;0.0;1.79;0.05;0.57;0.02;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;34.0;86.84;89.47;88.0;-1;-1.0;55.96;64.99;56.99;83.26;81.44;-1.0;-1.0;-1.0;82.27;-1.0;-1.0;-1.0;-1.0;78.86;67.65;81.24;-1.0;66.79
524274;anastasios;douvikas;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Forward;False;False;['CF'];A;Anastasios Douvikas;Greece;1999-08-02;right;7017;como;33.0;12.0;1464.0;5.82;6.26;45.27;A;1.0;5.0;0.31;7.0;6.08;0.37;1.25;0.08;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;31.0;33.33;86.11;42.0;-1;-1.0;-1.0;-1.0;84.41;-1.0;-1.0;-1.0;53.4;79.25;-1.0;73.48;61.8;69.43;-1.0;-1.0;-1.0;48.12;66.27;55.38
525236;youssouf;fofana y.;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Midfielder;False;False;['DM', 'M'];C;Youssouf Fofana;France;1999-01-10;right;4686;milan;35.0;29.0;2697.0;6.04;6.2;70.68;C;5.0;1.0;0.03;2.0;1.09;0.04;2.83;0.09;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;34.0;82.86;97.14;75.0;-1;58.15;-1.0;91.36;57.28;72.97;76.5;-1.0;70.16;45.22;79.47;53.13;-1.0;57.87;-1.0;70.88;-1.0;78.68;-1.0;71.7
525463;Martin;payero;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Mezzala;True;False;['M'];C;Martin Ismael Payero;Argentina;1998-09-11;right;6481;udinese;25.0;16.0;1503.0;5.81;5.87;43.11;C;1.0;1.0;0.06;1.0;1.35;0.08;1.09;0.07;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;27.0;25.0;59.26;92.59;43.0;-1;62.24;53.03;56.38;60.63;53.33;57.14;-1.0;56.02;45.45;62.07;56.78;53.98;57.84;-1.0;58.28;-1.0;65.95;64.39;71.06
526985;Domagoj;bradaric;{'uuid': 'e9e1d0da-2ab8-449c-8738-84666289eb1b', 'name': 'verona'};Wide-Midfielder;False;False;['LB', 'E'];D;Domagoj Bradaric;Croatia;1999-12-10;left;5532;verona;30.0;25.0;2123.0;5.74;5.74;23.13;D;0.0;1.0;0.04;2.0;0.95;0.04;1.91;0.08;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;29.0;65.79;76.32;61.0;-1;67.86;-1.0;56.77;57.91;49.71;57.06;69.82;60.94;-1.0;53.73;56.36;-1.0;-1.0;53.83;48.7;-1.0;51.32;-1.0;52.13
527303;Zion;suzuki;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Goalkeeper;False;False;['G'];P;Zion Suzuki;Japan;2002-08-21;right;6641;parma;37.0;37.0;3583.0;6.14;4.86;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;53.0;53.0;48.54;-1;39.0;37.0;37.0;100.0;100.0;97.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
528168;Razvan;sava;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Goalkeeper;False;False;['G'];P;Razvan Sava;Romania;2002-06-21;right;6842;udinese;13.0;13.0;1267.0;6.09;5.21;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;16.0;16.0;10.69;-1;39.0;31.0;13.0;41.94;41.94;34.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
530908;Edoardo;corvi;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};;False;False;['G'];P;Edoardo Corvi;;2001-03-23;;6662;parma;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
531554;Christos;mandas;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Goalkeeper;False;False;['G'];P;Christos Mandas;Greece;2001-09-17;right;6482;lazio;9.0;9.0;892.0;6.23;5.9;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;7.0;7.96;-1;39.0;38.0;9.0;23.68;23.68;24.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
531696;samuele;ricci s.;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Midfielder;False;False;['DM', 'M'];C;Samuele Ricci;Italy;2001-08-21;right;5453;milan;34.0;34.0;3025.0;5.96;5.93;35.95;C;1.0;1.0;0.03;1.0;1.31;0.04;0.48;0.01;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;34.0;97.14;97.14;84.0;-1;61.34;-1.0;60.0;56.73;70.18;66.94;-1.0;-1.0;-1.0;75.69;-1.0;-1.0;-1.0;-1.0;65.91;-1.0;75.04;-1.0;74.42
531972;marco;brescianini;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Attacking-Midfielder;False;False;['M', 'OM'];C;Marco Brescianini;Italy;2000-01-20;left;4947;atalanta;29.0;9.0;1108.0;5.94;6.41;80.15;C;2.0;4.0;0.32;4.0;2.41;0.2;1.19;0.1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;24.0;26.47;70.59;32.0;-1;74.22;55.27;65.18;73.31;58.55;55.7;50.38;63.29;63.58;70.39;62.09;61.72;87.23;-1.0;63.84;-1.0;71.77;68.98;63.04
532465;nicolo;fagioli;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Mezzala;False;False;['M'];C;Nicolo Fagioli;Italy;2001-02-12;right;4465;fiorentina;32.0;15.0;1692.0;6.0;6.06;57.73;C;1.0;1.0;0.05;1.0;1.16;0.06;1.4;0.07;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;27.0;39.47;71.05;48.0;-1;63.74;-1.0;85.93;58.06;71.95;81.72;-1.0;70.83;50.24;89.03;53.71;-1.0;58.61;-1.0;69.62;-1.0;90.37;53.54;84.95
532480;Alessandro;di pardo;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Wide-Midfielder;False;False;['RB', 'E'];D;Alessandro Di Pardo;Italy;1999-07-18;right;5406;cagliari;26.0;18.0;1543.0;5.81;6.04;21.77;D;2.0;2.0;0.12;2.0;2.81;0.16;0.6;0.03;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;25.0;58.06;80.65;45.0;-1;48.08;-1.0;-1.0;50.64;44.94;46.15;42.74;42.81;42.98;47.75;49.21;-1.0;45.14;39.88;45.13;-1.0;48.06;45.84;43.11
532604;Nuno Albertino;tavares n.;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Wing-Back;False;False;['LB', 'E'];D;Nuno Albertino Varela Tavares;Portugal;2000-01-26;left;5620;lazio;23.0;22.0;1777.0;6.12;6.27;90.21;D;6.0;0.0;0.0;0.0;1.15;0.06;4.23;0.21;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;26.0;23.0;84.62;88.46;51.0;-1;95.18;-1.0;65.95;64.71;70.38;72.31;92.9;81.85;49.49;76.39;65.52;-1.0;51.34;59.89;82.66;56.89;80.73;79.36;57.04
532750;Khephren;thuram k.;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Midfielder;False;False;['DM', 'M'];C;Khephren Thuram-Ulien;France;2001-03-26;right;5562;juventus;35.0;26.0;2492.0;6.21;6.62;80.99;C;5.0;4.0;0.14;4.0;3.14;0.11;1.15;0.04;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;34.0;74.29;97.14;70.0;-1;71.2;56.57;66.9;60.19;75.85;80.86;-1.0;59.27;55.32;85.06;56.06;-1.0;68.16;-1.0;76.76;-1.0;86.87;64.97;86.84
532771;joao;mario;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Wing-Back;False;False;['E'];D;Joao Mario Neto Lopes;Portugal;2000-01-03;right;7175;juventus;26.0;19.0;1898.0;6.03;6.03;63.4;D;2.0;0.0;0.0;0.0;0.9;0.04;4.95;0.23;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;26.0;65.52;89.66;53.0;-1;76.08;-1.0;64.61;58.45;48.98;57.4;81.94;75.32;-1.0;64.46;57.91;-1.0;-1.0;72.94;52.19;-1.0;63.2;64.39;48.98
535152;giuseppe;ciocci;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Goalkeeper;False;False;['G'];P;Giuseppe Ciocci;Italy;2002-01-24;right;4929;cagliari;4.0;3.0;301.0;6.11;5.86;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.78;-1;39.0;29.0;3.0;10.34;10.34;8.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
535711;Gabriele;zappa;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Wing-Back;False;False;['LA', 'RB', 'E'];D;Gabriele Zappa;Italy;1999-12-22;right;4461;cagliari;36.0;35.0;3301.0;5.78;5.89;57.31;D;0.0;2.0;0.05;2.0;0.9;0.02;2.88;0.08;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;36.0;94.59;97.3;90.0;-1;66.43;-1.0;71.65;58.41;72.72;74.78;75.96;61.77;-1.0;70.76;54.88;-1.0;-1.0;-1.0;81.23;47.31;65.92;-1.0;58.35
536661;Adrian;bernabè;{'uuid': '05e5b3ab-8801-47e6-9eef-f6edc799628c', 'name': 'parma'};Midfielder;False;False;['M'];C;Adrian Bernabe Garcia;Spain;2001-05-26;left;6666;parma;21.0;18.0;1561.0;6.03;6.15;54.65;C;0.0;1.0;0.06;1.0;0.82;0.05;0.73;0.04;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;23.0;19.0;78.26;82.61;44.0;-1;57.46;-1.0;94.0;57.96;79.03;88.55;-1.0;72.88;47.82;84.34;-1.0;-1.0;60.24;-1.0;80.6;-1.0;86.11;66.51;78.06
539976;Thijs;dallinga;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Forward;False;False;['CF'];A;Thijs Dallinga;Netherlands;2000-08-03;right;6643;bologna;31.0;11.0;1296.0;5.83;6.14;56.02;A;1.0;3.0;0.21;4.0;3.67;0.25;0.43;0.03;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;25.0;28.95;65.79;37.0;-1;-1.0;-1.0;55.91;80.02;-1.0;52.39;-1.0;-1.0;72.15;56.22;67.62;79.44;63.44;-1.0;-1.0;-1.0;54.01;-1.0;60.98
544075;fabiano;parisi;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Wide-Midfielder;False;False;['E'];D;Fabiano Parisi;Italy;2000-11-09;left;5449;fiorentina;26.0;11.0;1265.0;5.83;6.0;61.44;D;0.0;2.0;0.14;2.0;0.47;0.03;0.44;0.03;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;20.0;28.95;52.63;36.0;-1;66.72;59.16;64.27;59.23;55.83;57.96;-1.0;57.77;-1.0;64.65;55.32;-1.0;-1.0;55.38;54.59;-1.0;64.09;69.06;55.07
544589;Patrizio;masini;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Midfielder;False;False;['DM', 'M'];C;Patrizio Masini;Italy;2001-01-27;right;6917;genoa;26.0;16.0;1673.0;5.96;6.02;34.1;C;0.0;1.0;0.05;1.0;0.37;0.02;0.36;0.02;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;23.0;43.24;62.16;47.0;-1;55.13;-1.0;-1.0;57.9;52.08;58.97;46.0;-1.0;-1.0;64.19;54.2;56.93;-1.0;-1.0;52.14;-1.0;67.21;-1.0;82.82
544643;Strahinja;pavlovic;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Defender;False;False;['CB'];D;Strahinja Pavlovic;Serbia;2001-05-24;left;5022;milan;24.0;21.0;2030.0;5.99;6.18;86.33;D;1.0;2.0;0.09;6.0;2.21;0.1;0.6;0.03;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;22.0;56.76;59.46;55.0;-1;75.05;60.76;67.11;58.41;85.65;88.05;-1.0;-1.0;-1.0;89.17;52.34;71.58;-1.0;-1.0;89.31;66.99;88.69;-1.0;57.22
544799;Sebastiano;esposito se.;{'uuid': '1c949031-2bcb-434e-a9ea-8fec3fa80c23', 'name': 'cagliari'};Forward;False;False;['F'];A;Sebastiano Esposito;Italy;2002-07-02;right;4463;cagliari;33.0;27.0;2466.0;5.97;6.59;50.78;A;0.0;8.0;0.29;9.0;4.67;0.17;1.98;0.07;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;33.0;79.41;97.06;70.0;-1;-1.0;-1.0;80.96;74.04;43.06;56.52;56.39;65.7;66.95;53.21;64.9;49.71;76.77;-1.0;45.75;-1.0;60.05;56.46;83.58
544849;Lucas;da cunha;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Midfielder;False;False;['M', 'W', 'OM'];C;Lucas da Cunha;France;2001-06-09;left;5559;como;36.0;30.0;2786.0;6.03;6.25;63.89;C;1.0;3.0;0.1;3.0;1.51;0.05;4.44;0.14;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;36.0;78.95;94.74;79.0;-1;65.81;-1.0;75.44;59.76;72.41;76.84;68.96;56.48;65.4;81.53;55.92;-1.0;68.17;-1.0;70.35;-1.0;79.85;-1.0;83.46
544937;Morten;frendrup;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Midfielder;False;False;['DM', 'M'];C;Morten Frendrup;Denmark;2001-04-07;right;5791;genoa;35.0;35.0;3353.0;6.0;6.13;54.16;C;0.0;3.0;0.08;3.0;1.94;0.05;0.93;0.02;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;35.0;97.22;97.22;91.0;-1;56.23;-1.0;57.85;57.95;64.33;59.98;-1.0;-1.0;-1.0;65.14;-1.0;-1.0;-1.0;-1.0;64.08;-1.0;63.96;-1.0;78.42
545296;Yunus;musah;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Midfielder;False;False;['M', 'W'];C;Yunus Dimoara Musah;United States;2002-11-29;right;5295;milan;29.0;19.0;1703.0;5.83;5.81;21.86;C;2.0;0.0;0.0;0.0;1.84;0.1;1.57;0.08;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;27.0;55.88;79.41;48.0;-1;67.55;-1.0;65.99;66.19;69.28;67.84;61.32;59.16;47.38;75.37;60.89;-1.0;47.75;-1.0;76.62;-1.0;75.52;59.16;68.12
545564;mario;gila;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Defender;False;False;['CB'];D;Mario Gila Fuentes;Spain;2000-08-29;right;5833;lazio;32.0;31.0;2978.0;6.07;5.98;64.91;D;0.0;1.0;0.03;2.0;1.03;0.03;0.65;0.02;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;32.0;91.18;94.12;80.0;-1;60.37;64.83;79.87;56.45;89.8;88.9;-1.0;-1.0;-1.0;87.2;-1.0;-1.0;-1.0;-1.0;90.44;67.24;88.15;-1.0;74.43
545569;Saul Basilio;coco;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Defender;False;False;['CB'];D;Saul Basilio Coco-Bassey Oubina;Equatorial Guinea;1999-02-09;right;6642;torino;32.0;32.0;3064.0;6.01;5.98;55.3;D;0.0;2.0;0.06;1.0;2.11;0.06;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;32.0;91.43;91.43;83.0;-1;-1.0;-1.0;-1.0;56.37;79.03;73.77;-1.0;-1.0;-1.0;77.84;-1.0;-1.0;-1.0;-1.0;74.51;67.84;74.77;-1.0;58.48
545944;Oier;zarraga;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Mezzala;False;False;['DM', 'M'];C;Oier Zarraga  Egana;Spain;1999-01-04;right;6212;udinese;21.0;9.0;978.0;5.67;5.81;49.37;C;0.0;1.0;0.09;1.0;0.5;0.05;1.06;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;30.0;19.0;30.0;63.33;28.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
546102;Simon;sohm;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Midfielder;False;False;['M'];C;Simon Sohm;Switzerland;2001-04-11;right;5319;fiorentina;37.0;36.0;3212.0;5.93;6.17;49.45;C;0.0;4.0;0.11;4.0;3.6;0.1;1.71;0.05;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;37.0;97.3;100.0;88.0;-1;69.2;-1.0;75.09;61.09;60.3;61.35;-1.0;60.25;59.24;71.54;56.23;-1.0;65.79;-1.0;67.58;-1.0;68.09;-1.0;72.01
547565;Martin;Baturina;{'uuid': '3d3e3a11-950e-4170-a228-5bd0943e5716', 'name': 'como'};Midfielder;False;False;['OM'];C;Martin Baturina;Croatia;2003-02-16;right;7126;como;33.0;31.0;2491.0;6.31;6.95;73.33;C;10.0;4.0;0.14;3.0;6.46;0.23;7.45;0.27;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;33.0;88.57;94.29;71.0;-1;52.03;-1.0;74.66;65.79;53.98;54.48;54.14;72.57;55.43;65.69;61.24;-1.0;45.42;58.55;58.69;-1.0;73.53;54.18;68.56
